policy_id,customer_id,policy_type,policy_start_date,policy_end_date,annual_premium,agent_id,region,renewed_flag
1339,1401,Home,2022-10-17,2024-11-14,1919.0,68,South,Yes
1340,859,Home,2023-08-07,2023-06-12,1778.0,80,South,Yes
1341,1129,Home,2022-10-25,2022-09-21,3203.0,22,South,Yes
1342,3826,Home,2023-04-22,2022-07-12,1394.0,67,South,No
1343,3643,Life,2024-07-16,2025-10-28,2623.0,99,South,Yes
1344,853,Auto,2024-10-04,2025-04-29,1330.0,112,South,Yes
1345,385,Home,2022-09-08,2023-03-11,1582.0,62,South,Yes
1346,1817,Life,2021-11-08,2023-07-09,1579.0,112,South,Yes
1347,1121,Auto,2021-05-28,2024-04-25,1932.0,51,South,No
1348,3000,Home,2022-05-18,2022-03-14,1920.0,90,South,No
1349,4358,Home,2024-03-12,2022-04-09,2396.0,12,South,Yes
1350,1086,Home,2024-09-27,2024-05-10,1457.0,82,South,Yes
1351,4828,Auto,2022-08-10,2024-05-20,2216.0,102,South,Yes
1352,2164,Home,2022-10-18,2025-08-23,498.0,103,South,No
1353,1023,Home,2023-04-14,2025-07-14,2111.0,10,South,Yes
1354,3061,Auto,2022-01-22,2025-01-14,998.0,103,South,Yes
1355,644,Life,2021-06-29,2023-01-04,1826.0,105,South,Yes
1356,982,Auto,2024-10-07,2024-05-22,1647.0,110,South,Yes
1357,700,Life,2023-12-13,2024-05-05,1942.0,79,South,Yes
1358,4734,Life,2022-01-25,2023-10-07,1246.0,55,South,Yes
1359,2268,Life,2023-11-23,2022-07-01,1166.0,28,South,Yes
1360,4529,Home,2023-10-12,2025-03-27,921.0,34,South,Yes
1361,1911,Home,2021-10-22,2025-02-13,1140.0,40,South,Yes
1362,1166,Home,2021-11-01,2022-10-21,1892.0,42,South,Yes
1363,1273,Auto,2022-08-26,2024-01-13,1003.0,63,South,Yes
1364,1630,Auto,2023-08-27,2024-05-08,1027.0,36,South,Yes
1365,4529,Home,2023-05-23,2024-10-18,2400.0,114,South,Yes
1366,3941,Auto,2023-08-26,2025-10-10,1316.0,4,South,No
1367,3633,Home,2022-08-17,2023-07-23,2247.0,93,South,Yes
1368,419,Home,2023-12-15,2024-10-17,1796.0,89,South,No
1369,2143,Home,2021-12-01,2024-07-18,1661.0,94,South,Yes
1370,4226,Auto,2024-12-15,2023-08-08,2035.0,98,South,Yes
1371,4701,Auto,2021-11-30,2023-08-20,2101.0,37,South,Yes
1372,2293,Auto,2021-05-10,2022-01-04,3398.0,55,South,Yes
1373,4905,Home,2021-07-04,2022-11-02,2011.0,92,South,Yes
1374,3815,Auto,2024-01-21,2022-11-10,3144.0,69,South,Yes
1375,4287,Home,2023-10-19,2023-04-13,2115.0,62,South,Yes
1376,1088,Home,2023-08-12,2023-01-08,1184.0,69,South,Yes
1377,2366,Auto,2021-09-05,2022-01-09,2494.0,45,South,Yes
1378,1219,Auto,2024-08-20,2023-07-29,1051.0,18,South,Yes
1379,4976,Auto,2023-09-08,2022-01-27,1974.0,15,South,Yes
1380,2075,Auto,2021-04-25,2024-04-28,1277.0,21,South,Yes
1381,1507,Auto,2022-08-05,2024-12-09,1636.0,28,South,Yes
1382,742,Home,2021-10-03,2025-01-24,1990.0,88,South,Yes
1383,1302,Auto,2023-02-03,2022-08-25,2349.0,6,South,Yes
1384,2897,Auto,2023-11-09,2024-03-03,1410.0,44,South,Yes
1385,4620,Auto,2021-11-10,2024-01-12,1529.0,57,South,Yes
1386,2249,Auto,2023-01-10,2024-04-24,1518.0,54,South,Yes
1387,4162,Auto,2021-06-20,2024-06-30,1446.0,77,South,Yes
1388,2569,Life,2021-10-29,2025-07-05,1238.0,17,South,No
1389,2332,Auto,2024-02-07,2022-10-09,804.0,7,South,Yes
1390,2428,Home,2022-11-17,2022-04-07,2846.0,116,South,Yes
1391,1078,Life,2023-08-01,2024-11-16,2819.0,119,South,Yes
1392,3545,Life,2023-12-20,2024-10-28,2786.0,81,South,No
1393,639,Home,2024-07-24,2024-10-16,696.0,4,South,Yes
1394,2309,Home,2023-08-12,2023-05-23,1760.0,120,South,Yes
1395,2839,Auto,2023-04-16,2023-04-24,949.0,84,South,Yes
1396,1182,Home,2023-09-28,2022-04-03,1946.0,51,South,Yes
1397,265,Auto,2023-12-16,2022-11-10,1772.0,74,South,Yes
1398,3608,Auto,2022-06-09,2025-08-13,1159.0,77,South,Yes
1399,1157,Home,2024-01-15,2022-12-11,2328.0,29,South,Yes
1400,135,Auto,2024-04-22,2023-01-02,3260.0,63,South,Yes
1401,1407,Home,2022-04-26,2025-04-17,1701.0,89,South,No
1402,393,Auto,2024-07-21,2022-02-03,1324.0,14,South,Yes
1403,1331,Auto,2022-03-27,2023-03-12,3014.0,115,South,Yes
1404,1223,Auto,2021-08-15,2022-12-10,2058.0,111,South,Yes
1405,4524,Auto,2024-06-18,2025-01-18,1097.0,107,South,Yes
1406,4395,Auto,2021-01-22,2024-01-02,1532.0,34,South,No
1407,2176,Home,2021-02-16,2023-08-16,1571.0,51,South,Yes
1408,1288,Auto,2023-01-02,2025-04-09,1078.0,95,South,Yes
1409,264,Auto,2023-09-07,2024-06-04,1677.0,92,South,Yes
1410,4027,Home,2022-03-19,2024-12-10,2652.0,17,South,Yes
1411,2703,Home,2023-07-04,2025-04-09,2187.0,90,South,Yes
1412,3343,Home,2023-05-10,2025-11-17,1421.0,40,South,Yes
1413,4851,Home,2021-03-22,2024-08-08,2004.0,119,South,Yes
1414,3699,Auto,2023-10-05,2024-06-25,1471.0,120,South,No
1415,2799,Auto,2022-02-23,2023-04-16,2449.0,20,South,Yes
1416,2285,Home,2023-05-18,2024-03-10,1801.0,107,South,Yes
1417,211,Home,2021-06-29,2022-11-01,1003.0,83,South,Yes
1418,1247,Auto,2024-10-16,2025-02-05,978.0,9,South,Yes
1419,771,Auto,2022-08-27,2025-12-22,2876.0,48,South,Yes
1420,4383,Life,2021-12-14,2022-07-23,1144.0,46,South,Yes
1421,2359,Auto,2022-10-15,2022-09-08,1945.0,107,South,Yes
1422,4749,Auto,2024-07-21,2022-09-12,2426.0,69,South,Yes
1423,1317,Auto,2022-02-05,2023-07-29,1541.0,120,South,Yes
1424,659,Auto,2021-02-04,2023-04-14,2094.0,38,South,Yes
1425,3579,Home,2023-11-02,2024-07-30,2977.0,24,South,Yes
1426,145,Auto,2023-09-17,2025-05-24,3322.0,88,South,Yes
1427,2908,Home,2023-05-31,2024-10-16,2185.0,45,South,Yes
1428,520,Home,2024-06-22,2023-01-20,999.0,67,South,No
1429,327,Home,2024-06-21,2024-11-11,2088.0,45,South,Yes
1430,2324,Auto,2022-01-22,2025-09-10,1433.0,93,South,No
1431,4830,Home,2021-10-08,2023-01-25,3031.0,72,South,Yes
1432,2870,Auto,2023-03-03,2025-11-26,2237.0,35,South,No
1433,2649,Home,2021-03-03,2022-06-08,1802.0,116,South,Yes
1434,1091,Auto,2024-06-09,2022-12-07,1932.0,62,South,Yes
1435,3450,Auto,2024-09-07,2023-06-10,906.0,112,South,Yes
1436,811,Auto,2023-04-13,2023-11-07,1407.0,59,South,Yes
1437,2341,Auto,2024-11-30,2025-01-22,2755.0,86,South,No
1438,2469,Auto,2024-03-23,2022-10-09,895.0,109,South,Yes
1439,2334,Home,2024-01-26,2023-06-14,2685.0,33,South,Yes
1440,1282,Auto,2021-02-24,2025-01-01,1204.0,98,South,Yes
1441,680,Home,2022-02-16,2022-07-10,1739.0,55,South,Yes
1442,4586,Home,2024-12-11,2023-07-13,1398.0,56,South,Yes
1443,624,Home,2022-12-30,2025-07-27,2418.0,77,South,Yes
1444,1134,Life,2022-06-02,2023-01-03,2418.0,7,South,Yes
1445,4783,Auto,2021-04-29,2022-01-20,1193.0,78,South,Yes
1446,771,Home,2022-03-19,2022-03-15,1494.0,45,South,Yes
1447,1484,Auto,2021-02-12,2024-07-22,1371.0,58,South,Yes
1448,968,Auto,2024-03-14,2023-04-07,2269.0,46,South,Yes
1449,3565,Auto,2023-11-19,2023-12-16,1236.0,32,South,Yes
1450,4974,Auto,2021-09-25,2022-12-18,1725.0,69,South,Yes
1451,344,Auto,2021-03-24,2022-01-06,2097.0,90,South,No
1452,904,Auto,2021-12-10,2025-02-06,2878.0,60,South,Yes
1453,2590,Auto,2022-04-25,2025-06-25,2225.0,78,South,Yes
1454,656,Auto,2024-07-05,2022-01-03,1818.0,84,South,Yes
1455,2349,Home,2024-01-31,2023-06-11,3189.0,28,South,No
1456,2796,Auto,2023-07-04,2023-01-08,1504.0,109,South,Yes
1457,432,Home,2022-12-21,2025-08-11,2071.0,63,South,Yes
1458,2121,Home,2021-09-06,2025-12-20,2986.0,72,South,Yes
1459,1278,Auto,2023-05-13,2024-06-06,1633.0,101,South,Yes
1460,2521,Auto,2022-10-16,2024-10-03,2038.0,120,South,No
1461,584,Life,2024-06-05,2023-10-07,1367.0,4,South,No
1462,954,Auto,2023-07-31,2023-08-26,965.0,82,South,Yes
1463,1339,Auto,2021-03-18,2022-12-26,1756.0,3,South,No
1464,2342,Home,2024-10-26,2024-02-10,1053.0,83,South,Yes
1465,3129,Home,2023-04-16,2022-05-06,2982.0,66,South,No
1466,3949,Auto,2023-11-18,2022-03-04,1430.0,18,South,Yes
1467,2586,Auto,2022-07-23,2023-05-11,3036.0,31,South,No
1468,1586,Life,2023-01-02,2025-07-09,1537.0,117,South,Yes
1469,4740,Auto,2022-02-04,2025-02-25,1908.0,19,South,No
1470,2893,Auto,2022-05-08,2024-01-12,2489.0,47,South,Yes
1471,1018,Auto,2023-02-27,2024-01-18,1461.0,70,South,Yes
1472,4399,Home,2022-08-17,2023-08-23,3000.0,6,South,Yes
1473,449,Home,2022-09-08,2023-09-16,1521.0,67,South,No
1474,1264,Health,2022-11-11,2022-10-03,2493.0,114,South,Yes
1475,4844,Auto,2021-07-19,2025-02-05,1897.0,116,South,No
1476,1145,Health,2023-06-04,2024-11-14,1308.0,63,South,Yes
1477,3788,Home,2023-12-30,2024-04-15,976.0,86,South,No
1478,403,Home,2022-03-13,2023-05-27,2035.0,100,South,Yes
1479,1451,Auto,2024-09-17,2024-04-24,1478.0,110,South,Yes
1480,4834,Auto,2024-11-23,2022-11-07,2453.0,47,South,Yes
1481,2750,Auto,2021-07-07,2024-03-18,2236.0,106,South,No
1482,4356,Home,2023-04-03,2023-03-18,1978.0,68,South,Yes
1483,4462,Home,2023-09-18,2023-12-11,835.0,27,South,Yes
1484,413,Life,2022-09-16,2022-07-18,2350.0,120,South,No
1485,3475,Life,2022-04-18,2023-10-31,3205.0,114,South,Yes
1486,3261,Auto,2021-01-24,2023-07-09,2124.0,45,South,Yes
1487,3063,Auto,2024-05-07,2022-05-10,2194.0,41,South,Yes
1488,203,Auto,2023-06-12,2025-11-08,1899.0,17,South,Yes
1489,2403,Auto,2023-04-27,2023-10-17,2532.0,86,South,Yes
1490,3399,Life,2024-08-12,2025-03-17,1799.0,77,South,Yes
1491,3071,Auto,2021-04-09,2025-06-07,2759.0,80,South,Yes
1492,206,Auto,2021-02-14,2024-11-18,2104.0,1,South,Yes
1493,224,Home,2024-08-06,2024-12-20,1896.0,45,South,Yes
1494,1072,Auto,2023-04-15,2023-03-26,1481.0,111,South,Yes
1495,1032,Auto,2024-07-21,2023-09-24,1214.0,36,South,Yes
1496,2582,Home,2023-11-30,2023-10-03,1283.0,66,South,No
1497,4650,Auto,2021-08-20,2025-10-04,1964.0,38,South,Yes
1498,4006,Auto,2024-12-05,2023-05-04,2282.0,77,South,No
1499,3264,Auto,2023-11-14,2023-07-09,1394.0,96,South,Yes
1500,3974,Auto,2024-07-05,2024-01-14,1797.0,2,South,Yes
1501,3700,Home,2022-06-02,2025-10-30,2387.0,15,South,No
1502,4110,Home,2023-04-29,2025-10-18,1146.0,64,South,No
1503,1090,Life,2021-02-19,2023-09-11,2551.0,33,South,Yes
1504,1572,Auto,2022-03-04,2023-08-17,1235.0,9,South,Yes
1505,3346,Home,2022-10-31,2023-04-22,2235.0,97,South,No
1506,4952,Home,2022-12-23,2022-10-07,1783.0,62,South,Yes
1507,1831,Auto,2024-04-28,2023-09-02,1461.0,3,South,Yes
1508,1508,Auto,2024-02-10,2023-04-29,2272.0,22,South,Yes
1509,720,Auto,2021-12-18,2022-07-28,2838.0,5,South,Yes
1510,2695,Home,2021-09-21,2022-10-20,1814.0,57,South,No
1511,4625,Auto,2023-01-14,2022-08-03,2126.0,67,South,No
1512,3352,Home,2023-07-29,2023-05-10,618.0,118,South,Yes
1513,2459,Auto,2023-03-15,2024-05-02,3588.0,118,South,Yes
1514,676,Home,2022-05-03,2024-09-13,1351.0,2,South,Yes
1515,2582,Home,2024-11-06,2024-03-14,2785.0,120,South,Yes
1516,4489,Auto,2022-10-21,2025-03-09,2028.0,69,South,No
1517,2510,Auto,2024-01-14,2025-08-06,1695.0,119,South,No
1518,2881,Auto,2024-08-11,2024-04-03,4649.0,11,South,Yes
1519,3525,Auto,2024-08-31,2025-06-14,2226.0,51,South,Yes
1520,1619,Home,2021-08-09,2024-08-10,1326.0,90,South,Yes
1521,2051,Auto,2022-03-13,2023-07-04,928.0,88,South,Yes
1522,2692,Home,2024-05-26,2022-09-23,2245.0,37,South,No
1523,749,Home,2021-01-24,2023-02-25,1989.0,87,South,Yes
1524,3705,Home,2023-02-07,2023-06-21,2149.0,92,South,Yes
1525,49,Home,2021-03-30,2022-04-27,1430.0,38,South,Yes
1526,4765,Home,2023-01-04,2023-01-07,3588.0,44,South,Yes
1527,1815,Home,2024-12-21,2024-08-08,3360.0,50,South,Yes
1528,398,Home,2024-07-16,2023-07-18,3041.0,97,South,Yes
1529,4855,Life,2022-03-18,2023-11-09,1498.0,21,South,Yes
1530,3179,Life,2024-11-05,2023-03-03,1961.0,35,South,Yes
1531,4096,Auto,2024-06-13,2024-05-08,1397.0,35,South,Yes
1532,4310,Home,2023-07-10,2025-11-07,1405.0,86,South,Yes
1533,427,Auto,2024-10-19,2022-02-05,3205.0,53,South,No
1534,3099,Auto,2024-10-12,2023-08-29,3063.0,1,South,Yes
1535,4236,Auto,2023-11-01,2022-07-22,2340.0,3,South,Yes
1536,3981,Home,2023-05-09,2022-04-18,2488.0,88,South,Yes
1537,2450,Auto,2023-02-16,2024-11-15,2031.0,33,South,Yes
1538,2545,Home,2023-01-31,2025-09-12,1980.0,73,South,Yes
1539,4785,Auto,2023-03-13,2024-07-09,729.0,11,South,Yes
1540,4530,Auto,2021-05-11,2025-05-30,984.0,14,South,Yes
1541,3684,Home,2021-12-03,2024-02-09,992.0,65,South,Yes
1542,10,Auto,2022-11-10,2022-10-02,2060.0,97,South,Yes
1543,4201,Home,2021-06-04,2025-06-25,1626.0,73,South,Yes
1544,4990,Auto,2024-11-10,2023-06-21,1938.0,115,South,No
1545,1340,Home,2022-01-26,2022-12-24,2057.0,54,South,Yes
1546,116,Home,2024-09-17,2025-07-24,1204.0,67,South,No
1547,4033,Auto,2024-10-03,2022-07-02,1237.0,7,South,Yes
1548,1536,Auto,2022-11-08,2022-04-26,1144.0,35,South,Yes
1549,3318,Home,2022-03-31,2024-07-22,2288.0,96,South,Yes
1550,950,Auto,2023-05-29,2022-10-02,1474.0,68,South,Yes
1551,1013,Home,2024-01-16,2024-09-14,975.0,77,South,Yes
1552,1622,Auto,2021-08-25,2022-01-19,2972.0,29,South,Yes
1553,2526,Auto,2023-09-12,2024-02-29,1484.0,42,South,Yes
1554,437,Auto,2021-03-14,2022-05-04,1681.0,66,South,Yes
1555,611,Home,2022-10-22,2025-03-30,2881.0,28,South,Yes
1556,1148,Home,2022-04-24,2025-03-29,3028.0,36,South,Yes
1557,4874,Home,2023-08-12,2024-06-16,2994.0,105,South,No
1558,1310,Auto,2022-07-27,2022-08-01,1103.0,81,South,Yes
1559,891,Life,2022-03-12,2022-07-21,2305.0,11,South,Yes
1560,2869,Auto,2022-02-23,2022-03-14,3044.0,76,South,No
1561,2490,Auto,2024-12-27,2022-04-19,1249.0,102,South,Yes
1562,142,Home,2021-07-11,2022-01-02,1787.0,32,South,Yes
1563,2265,Home,2022-11-15,2024-01-29,1208.0,51,South,Yes
1564,20,Home,2022-05-04,2024-06-06,2003.0,58,South,Yes
1565,2111,Home,2023-08-16,2022-02-18,3388.0,37,South,No
1566,3113,Health,2023-12-05,2025-03-29,2182.0,34,South,No
1567,1753,Home,2024-11-16,2023-02-03,1259.0,60,South,Yes
1568,499,Home,2024-11-07,2025-07-18,1147.0,52,South,Yes
1569,2695,Home,2021-02-10,2023-04-04,3422.0,8,South,Yes
1570,3752,Auto,2021-05-08,2022-01-27,1360.0,53,South,Yes
1571,198,Life,2024-07-09,2025-11-29,2170.0,55,South,Yes
1572,2148,Auto,2022-06-26,2022-11-08,1374.0,83,South,Yes
1573,3236,Home,2021-06-25,2025-07-01,2373.0,25,South,Yes
1574,1789,Auto,2024-10-27,2023-06-04,2471.0,56,South,Yes
1575,159,Home,2021-01-25,2025-01-30,2414.0,97,South,Yes
1576,1405,Auto,2021-08-25,2024-01-26,1858.0,46,South,Yes
1577,377,Home,2021-04-30,2024-06-07,1431.0,95,South,Yes
1578,2792,Home,2021-09-17,2024-05-31,1887.0,72,South,Yes
1579,1404,Home,2024-12-13,2023-04-30,994.0,49,South,No
1580,2520,Auto,2023-04-30,2024-11-05,2353.0,58,South,Yes
1581,1663,Auto,2022-10-19,2022-03-05,1398.0,66,South,Yes
1582,4714,Home,2023-03-06,2025-01-29,1849.0,80,South,Yes
1583,2385,Home,2021-12-14,2023-04-20,1291.0,25,South,Yes
1584,1065,Life,2022-02-28,2025-11-08,1647.0,27,South,Yes
1585,888,Life,2023-02-15,2022-06-20,1368.0,17,South,No
1586,4076,Home,2023-12-18,2025-08-13,1492.0,114,South,Yes
1587,793,Home,2021-04-03,2022-08-31,2865.0,105,South,Yes
1588,2060,Life,2023-12-06,2022-10-01,906.0,46,South,Yes
1589,1318,Home,2022-06-05,2025-05-16,1411.0,62,South,Yes
1590,3598,Auto,2022-02-15,2025-02-15,2332.0,2,South,Yes
1591,1619,Auto,2022-11-23,2024-06-03,1351.0,99,South,Yes
1592,1801,Auto,2023-10-11,2024-11-09,908.0,88,South,No
1593,2756,Life,2021-12-23,2024-02-28,2479.0,102,South,Yes
1594,3084,Life,2023-12-05,2025-05-13,3570.0,97,South,Yes
1595,2425,Auto,2022-02-04,2023-06-18,3271.0,35,South,Yes
1596,479,Home,2021-10-17,2024-08-08,1251.0,117,South,Yes
1597,2223,Health,2024-07-05,2023-04-23,2022.0,107,South,Yes
1598,128,Auto,2021-09-01,2024-04-30,1207.0,105,South,Yes
1599,3266,Home,2022-07-01,2024-09-24,3455.0,29,South,Yes
1600,2029,Auto,2024-09-12,2022-02-06,1457.0,51,South,Yes
1601,4932,Home,2024-12-24,2022-01-15,1463.0,22,South,No
1602,2905,Home,2023-04-15,2023-06-11,1509.0,40,South,No
1603,427,Home,2022-06-09,2024-06-09,2190.0,112,South,Yes
1604,1519,Home,2024-03-30,2023-04-03,1063.0,20,South,Yes
1605,3153,Auto,2024-01-03,2022-02-26,1338.0,50,South,Yes
1606,4503,Auto,2022-02-06,2022-12-13,2551.0,13,South,Yes
1607,2740,Home,2021-09-20,2022-10-10,2136.0,62,South,Yes
1608,3272,Home,2024-06-29,2022-07-21,1356.0,44,South,Yes
1609,1103,Auto,2021-11-10,2022-03-30,2373.0,70,South,Yes
1610,1012,Life,2022-07-31,2022-09-03,1259.0,52,South,Yes
1611,964,Home,2024-08-03,2024-10-30,3556.0,90,South,Yes
1612,3271,Auto,2021-11-26,2023-03-22,1207.0,36,South,Yes
1613,609,Auto,2021-04-03,2023-07-26,1788.0,62,South,No
1614,811,Life,2022-02-05,2025-07-21,2984.0,28,South,Yes
1615,644,Home,2022-01-21,2022-04-26,2083.0,60,South,Yes
1616,281,Auto,2023-11-24,2025-10-10,450.0,97,South,Yes
1617,1981,Home,2021-10-11,2023-11-03,1579.0,39,South,Yes
1618,3985,Auto,2024-06-22,2024-08-13,1449.0,54,South,Yes
1619,4169,Home,2024-07-31,2025-01-11,1041.0,4,South,No
1620,4656,Home,2023-03-04,2023-10-13,2381.0,14,South,No
1621,369,Home,2023-10-03,2025-05-07,2023.0,32,South,Yes
1622,4476,Auto,2023-12-31,2022-03-03,1472.0,74,South,Yes
1623,2493,Auto,2022-02-25,2022-08-05,1630.0,47,South,Yes
1624,4045,Home,2022-06-10,2025-05-10,1370.0,9,South,Yes
1625,4508,Life,2024-05-23,2022-12-11,3260.0,78,South,Yes
1626,2936,Auto,2022-05-12,2025-02-25,3086.0,49,South,Yes
1627,2301,Auto,2023-10-22,2023-07-24,3083.0,56,South,Yes
1628,270,Home,2021-10-13,2022-11-01,1355.0,94,South,Yes
1629,4250,Home,2022-09-04,2025-09-10,3481.0,87,South,Yes
1630,1537,Auto,2021-03-18,2022-04-06,2376.0,25,South,Yes
1631,1507,Home,2021-05-28,2022-01-01,1570.0,9,South,Yes
1632,98,Home,2021-06-11,2025-11-22,939.0,92,South,No
1633,2173,Auto,2022-09-15,2023-08-06,2384.0,50,South,Yes
1634,1147,Home,2021-07-07,2025-03-04,2455.0,68,South,Yes
1635,1361,Auto,2022-06-19,2023-03-16,2070.0,15,South,Yes
1636,3253,Auto,2023-07-20,2023-04-28,1954.0,25,South,No
1637,1813,Life,2023-07-31,2023-09-19,3486.0,16,South,Yes
1638,3248,Auto,2021-04-11,2025-01-01,1643.0,69,South,Yes
1639,391,Home,2023-04-25,2024-12-23,701.0,35,South,Yes
1640,3827,Auto,2023-11-01,2025-11-18,3462.0,60,South,Yes
1641,88,Auto,2023-04-27,2024-03-16,2224.0,115,South,Yes
1642,3323,Health,2022-09-29,2023-08-06,2041.0,50,South,Yes
1643,2177,Auto,2022-05-20,2023-02-27,1570.0,30,South,No
1644,4088,Auto,2021-09-14,2025-09-26,1675.0,37,South,Yes
1645,1482,Life,2024-01-27,2023-07-04,2089.0,119,South,Yes
1646,3456,Auto,2023-02-21,2022-12-19,1464.0,73,South,No
1647,2956,Auto,2023-07-06,2024-06-29,2735.0,94,South,Yes
1648,1934,Auto,2024-08-06,2025-07-22,2201.0,71,South,Yes
1649,3729,Auto,2021-02-10,2022-07-31,2072.0,14,South,Yes
1650,4068,Life,2021-12-03,2023-08-06,941.0,103,South,Yes
1651,3192,Life,2022-10-04,2022-11-19,1877.0,7,South,Yes
1652,2706,Home,2021-05-16,2022-11-30,478.0,27,South,Yes
1653,4634,Home,2021-02-06,2024-07-07,1852.0,87,South,Yes
1654,2663,Home,2023-08-01,2024-01-05,1939.0,113,South,Yes
1655,880,Home,2023-02-07,2025-06-17,2012.0,49,South,Yes
1656,1930,Home,2023-08-26,2023-03-03,1673.0,88,South,Yes
1657,4845,Auto,2021-09-22,2024-11-05,1563.0,74,South,Yes
1658,1983,Life,2023-09-04,2024-06-04,1568.0,73,South,Yes
1659,667,Home,2022-07-01,2025-10-12,2708.0,79,South,Yes
1660,1884,Home,2024-11-07,2025-04-17,1127.0,27,South,Yes
1661,4153,Home,2023-04-17,2022-06-22,1021.0,107,South,Yes
1662,879,Home,2023-06-09,2023-12-04,1576.0,2,South,Yes
1663,1415,Life,2024-01-10,2023-01-27,1446.0,12,South,Yes
1664,1887,Home,2024-03-28,2024-12-15,1705.0,68,South,Yes
1665,4734,Life,2021-04-03,2025-10-09,1294.0,40,South,Yes
1666,4833,Home,2022-02-24,2024-11-13,1348.0,115,South,Yes
1667,1213,Auto,2024-12-23,2022-05-31,2380.0,16,South,Yes
1668,217,Home,2024-10-01,2023-07-07,1738.0,6,South,Yes
1669,2505,Home,2023-10-09,2024-05-12,1739.0,88,South,No
1670,2513,Home,2024-08-19,2022-01-01,1407.0,65,South,Yes
1671,702,Auto,2021-08-27,2025-11-05,842.0,87,South,Yes
1672,136,Home,2022-02-22,2025-11-17,584.0,97,South,Yes
1673,3148,Home,2024-11-17,2025-02-17,1952.0,101,South,Yes
1674,294,Auto,2022-09-22,2022-07-22,2702.0,107,South,Yes
1675,1009,Auto,2023-05-06,2024-03-15,2177.0,85,South,No
1676,1139,Home,2023-09-05,2024-06-10,1133.0,53,South,Yes
1677,1333,Home,2024-08-24,2022-07-02,1943.0,92,South,Yes
1678,1739,Home,2022-11-05,2025-01-23,1546.0,44,South,Yes
1679,167,Auto,2024-01-26,2024-09-05,1389.0,51,South,Yes
1680,4007,Auto,2021-08-21,2025-08-28,3189.0,44,South,Yes
1681,4987,Life,2023-10-17,2022-05-13,2019.0,54,South,Yes
1682,2644,Auto,2022-07-12,2024-09-02,1787.0,93,South,No
1683,26,Auto,2024-07-05,2023-08-05,1386.0,19,South,No
1684,3678,Home,2024-11-30,2024-02-18,1378.0,110,South,Yes
1685,3949,Home,2024-01-15,2025-07-16,2429.0,76,South,No
1686,3523,Home,2023-08-07,2022-02-17,2848.0,51,South,No
1687,4465,Auto,2023-07-20,2025-07-04,1843.0,110,South,Yes
1688,398,Home,2024-10-30,2022-02-21,1064.0,68,South,Yes
1689,3683,Auto,2021-06-21,2023-09-01,3167.0,58,South,Yes
1690,2838,Auto,2021-02-16,2024-08-07,2610.0,2,South,Yes
1691,2913,Life,2024-12-22,2022-06-25,1594.0,9,South,Yes
1692,4974,Auto,2024-05-26,2025-09-01,1573.0,9,South,Yes
1693,342,Auto,2022-07-26,2022-01-29,3562.0,40,South,Yes
1694,3478,Home,2022-06-29,2024-01-08,1685.0,21,South,Yes
1695,4732,Auto,2021-09-14,2024-09-12,2088.0,90,South,Yes
1696,3376,Home,2022-04-02,2025-03-31,2409.0,65,South,Yes
1697,4161,Home,2021-01-13,2024-01-23,1683.0,81,South,No
1698,2820,Auto,2022-07-23,2025-09-06,2305.0,48,South,Yes
1699,2170,Auto,2022-08-07,2025-07-03,1943.0,21,South,Yes
1700,762,Life,2022-01-12,2022-09-25,1330.0,60,South,No
1701,2256,Life,2024-07-13,2022-10-23,3037.0,48,South,Yes
1702,892,Home,2021-12-25,2023-01-25,2464.0,19,South,No
1703,3867,Home,2023-06-16,2023-06-17,1107.0,28,South,Yes
1704,1257,Auto,2023-09-04,2024-04-15,2255.0,104,South,Yes
1705,834,Life,2021-03-16,2025-03-04,2499.0,55,South,Yes
1706,2076,Home,2021-12-12,2023-10-03,2511.0,43,South,Yes
1707,2657,Home,2024-09-14,2025-10-12,2094.0,81,South,No
1708,3549,Auto,2021-09-12,2025-06-20,1723.0,39,South,Yes
1709,3840,Life,2022-11-26,2024-12-27,1467.0,89,South,No
1710,3129,Home,2021-11-04,2025-12-28,1487.0,70,South,No
1711,3825,Home,2024-11-22,2024-02-07,3482.0,55,South,No
1712,2765,Home,2024-04-01,2022-10-15,2102.0,59,South,No
1713,1729,Auto,2021-07-10,2022-05-01,900.0,18,South,Yes
1714,3820,Auto,2024-10-08,2024-02-26,2571.0,10,South,Yes
1715,1219,Auto,2022-03-06,2022-07-08,1085.0,64,South,Yes
1716,4578,Auto,2024-04-18,2024-10-19,2109.0,2,South,Yes
1717,496,Auto,2024-10-04,2023-06-29,685.0,68,South,No
1718,3462,Home,2023-02-14,2022-07-02,3161.0,60,South,Yes
1719,4599,Life,2021-11-21,2024-02-20,4666.0,115,South,Yes
1720,1672,Home,2023-09-25,2025-03-13,2009.0,93,South,Yes
1721,169,Auto,2024-01-05,2024-04-11,2180.0,110,South,Yes
1722,776,Home,2022-07-09,2022-10-04,1546.0,27,South,Yes
1723,4355,Auto,2023-09-26,2023-01-26,1306.0,35,South,Yes
1724,4705,Home,2021-11-25,2023-10-24,2002.0,92,South,No
1725,3779,Home,2022-08-23,2024-10-23,917.0,35,South,Yes
1726,4534,Auto,2022-08-13,2023-05-12,1870.0,60,South,Yes
1727,3410,Home,2021-04-07,2022-07-04,1871.0,7,South,Yes
