claim_id,policy_id,customer_id,adjuster_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_flag,fraud_score,region
1181,2582,3056,25,2022-02-22,Auto,14911.0,Approved,13,0,0.3,South
1182,2572,1967,6,2024-08-24,Auto,6040.0,Approved,3,0,0.3,South
1183,930,742,29,2022-08-21,Auto,8860.0,Approved,32,0,0.2,South
1184,4670,4344,13,2023-11-23,Auto,14557.0,Approved,33,0,0.05,South
1185,2644,1939,22,2024-05-06,Home,6883.0,Approved,18,0,0.8,South
1186,2142,2370,19,2023-05-15,Home,15177.0,Approved,62,1,0.6,South
1187,1318,1115,15,2022-06-15,Auto,16182.0,Approved,44,0,0.36,South
1188,6546,1283,32,2023-08-10,Home,3221.0,Approved,37,0,0.57,South
1189,5287,3379,,2022-07-15,Home,13298.0,Approved,3,0,0.9,South
1190,567,4088,15,2023-03-23,Home,16753.0,Approved,36,0,0.13,South
1191,6356,265,24,2022-01-12,Auto,18222.0,Denied,34,1,0.05,South
1192,1935,2991,9,2021-06-30,Life,6061.0,Approved,45,0,0.36,South
1193,2934,678,35,2023-02-25,Home,13788.0,Approved,42,0,0.44,South
1194,742,4489,39,2023-11-09,Auto,2167.0,Approved,51,0,0.85,South
1195,2793,1839,31,2023-04-13,Home,6360.0,Denied,54,0,0.82,South
1196,4721,4366,37,2023-01-14,Auto,8259.0,Approved,37,0,0.95,South
1197,821,68,10,2023-05-16,Auto,458.0,Denied,56,0,0.8,South
1198,3898,4039,38,2022-01-13,Auto,5990.0,Approved,46,0,0.74,South
1199,1882,1379,33,2021-12-30,Auto,4937.0,Approved,26,0,0.35,South
1200,5547,4215,21,2024-11-17,Life,13282.0,Approved,18,0,0.25,South
1201,6739,419,16,2024-08-16,Auto,13244.0,Denied,34,1,0.71,South
1202,3181,392,14,2024-09-24,Home,14478.0,Approved,5,0,0.78,South
1203,7661,4202,8,2025-02-18,Auto,2882.0,Denied,37,0,0.41,South
1204,5349,2781,20,2023-05-09,Auto,18042.0,Approved,14,1,0.18,South
1205,4245,4700,24,2023-08-13,Auto,1911.0,Approved,6,0,0.29,South
1206,6162,666,7,2023-07-31,Auto,3018.0,Denied,62,0,0.36,South
1207,6630,1232,7,2022-07-12,Home,16161.0,Approved,42,0,0.44,South
1208,7430,912,25,2024-07-28,Life,11687.0,Denied,11,0,0.01,South
1209,3670,949,30,2024-08-19,Life,664.0,Approved,56,0,0.39,South
1210,2792,2721,36,2022-03-13,Auto,4156.0,Denied,41,0,0.27,South
1211,4566,83,18,2024-12-04,Home,16028.0,Denied,25,0,0.99,South
1212,5624,4172,17,2024-04-09,Auto,10989.0,Denied,51,0,0.83,South
1213,1117,2754,14,2022-02-11,Life,17030.0,Approved,16,0,0.24,South
1214,5729,445,32,2023-11-04,Auto,8059.0,Approved,30,0,0.87,South
1215,3846,3483,36,2025-09-30,Home,8201.0,Approved,32,0,0.61,South
1216,6904,2114,23,2024-08-16,Auto,13077.0,Approved,22,0,0.93,South
1217,746,411,24,2024-06-14,Home,2206.0,Approved,24,0,0.78,South
1218,2927,3342,5,2025-02-18,Auto,17942.0,Approved,55,0,0.36,South
1219,5960,4409,28,2022-04-01,Auto,1939.0,Approved,31,0,0.63,South
1220,604,1526,24,2023-11-05,Auto,13493.0,Approved,31,0,0.19,South
1221,1083,4263,8,2023-09-18,Auto,3736.0,Denied,34,0,0.19,South
1222,1676,295,32,2023-05-27,Home,8541.0,Approved,12,0,0.13,South
1223,165,378,20,2022-07-01,Life,15864.0,Approved,25,0,0.9,South
1224,1877,1905,32,2023-09-04,Home,15281.0,Approved,62,0,0.37,South
1225,2319,3069,38,2021-10-22,Auto,1812.0,Approved,34,1,0.21,South
1226,1874,2370,37,2024-07-03,Life,10493.0,Denied,41,1,0.23,South
1227,3185,1446,5,2021-09-08,Home,6028.0,Approved,42,0,0.11,South
1228,49,696,33,2023-08-27,Health,4024.0,Approved,51,0,0.29,South
1229,4733,583,34,2024-03-06,Auto,2942.0,Approved,58,1,0.62,South
1230,3496,4030,,2023-02-25,Life,9253.0,Denied,21,0,0.77,South
1231,1028,4169,2,2023-07-22,Auto,15377.0,Approved,47,0,0.72,South
1232,4780,1486,5,2021-02-06,Auto,15114.0,Approved,55,0,0.87,South
1233,5606,769,27,2024-08-23,Home,623.0,Denied,51,0,0.57,South
1234,3332,3612,16,2022-04-14,Home,17435.0,Approved,31,0,0.51,South
1235,5674,1992,26,2023-11-05,Home,607.0,Approved,28,0,0.87,South
1236,4722,215,22,2023-04-29,Home,2863.0,Approved,44,0,0.85,South
1237,6901,667,11,2023-04-19,Home,4340.0,Denied,43,0,0.95,South
1238,986,4662,14,2025-01-06,Auto,17205.0,Approved,49,0,0.17,South
1239,6078,4907,1,2025-04-21,Auto,2980.0,Approved,15,0,0.33,South
1240,7968,783,22,2024-07-11,Auto,3470.0,Approved,53,0,0.26,South
1241,6517,77,5,2022-11-28,Auto,7127.0,Approved,37,0,0.03,South
1242,5148,4614,21,2022-07-20,Auto,9581.0,Denied,43,0,0.79,South
1243,6059,4423,32,2022-03-25,Auto,3815.0,Approved,45,0,0.47,South
1244,5573,3330,23,2023-08-17,Home,14044.0,Approved,57,0,0.35,South
1245,5071,3431,26,2024-03-15,Auto,17016.0,Approved,41,0,0.63,South
1246,48,1820,38,2022-01-28,Auto,781.0,,11,0,0.88,South
1247,7484,2033,2,2023-06-18,Home,11988.0,Denied,10,0,0.42,South
1248,162,2798,39,2023-03-22,Auto,9466.0,Approved,4,0,0.2,South
1249,2338,2747,34,2022-11-20,Home,18032.0,Denied,5,0,0.05,South
1250,5066,2798,32,2022-02-02,Life,7612.0,Approved,55,0,0.28,South
1251,6323,4423,5,2024-02-21,Home,12037.0,Approved,54,0,0.38,South
1252,7990,708,6,2024-01-16,Home,10617.0,Pending,7,0,0.35,South
1253,5680,3482,30,2023-08-07,Auto,14098.0,Denied,60,0,0.23,South
1254,5923,2888,8,2025-05-14,Life,17523.0,Approved,5,0,0.74,South
1255,1807,2807,19,2023-08-04,Auto,8574.0,Approved,40,0,0.08,South
1256,6527,3630,21,2022-07-13,Home,3596.0,Approved,29,0,0.09,South
1257,4800,2348,33,2023-08-16,Home,15234.0,Approved,54,0,0.29,South
1258,5589,1921,2,2024-08-30,Auto,11103.0,Denied,41,0,0.8,South
1259,2199,697,36,2022-09-27,Home,2257.0,Approved,33,0,0.75,South
1260,4743,4907,33,2025-03-10,Life,3690.0,Denied,6,0,0.73,South
1261,2068,152,36,2021-12-18,Auto,10552.0,Approved,56,0,0.78,South
1262,2538,2221,40,2023-04-15,Home,9378.0,Denied,18,0,0.03,South
1263,4911,598,3,2021-08-21,Auto,16551.0,Denied,48,0,0.16,South
1264,3516,3949,21,2023-08-09,Auto,17390.0,Approved,27,0,0.44,South
1265,3855,2980,37,2024-09-02,Home,13694.0,Approved,18,1,0.61,South
1266,1722,2588,35,2022-04-19,Home,17385.0,Approved,62,0,0.71,South
1267,5536,4817,30,2022-07-23,Auto,2948.0,Approved,5,0,0.62,South
1268,3872,1789,5,2021-10-24,Life,7750.0,Denied,23,0,0.9,South
1269,893,2265,4,2024-04-17,Auto,13000.0,Approved,16,0,0.89,South
1270,6729,240,2,2022-11-02,Home,8393.0,Approved,55,1,0.3,South
1271,5595,2806,,2023-01-28,Auto,7478.0,Denied,21,0,0.71,South
1272,3188,3752,17,2025-03-27,Auto,8280.0,Approved,31,0,0.44,South
1273,6414,4853,6,2022-10-24,Auto,17986.0,Approved,42,0,0.15,South
1274,5618,211,15,2022-12-14,Auto,9864.0,Approved,48,0,0.33,South
1275,3888,3373,36,2022-10-21,Home,15026.0,Denied,58,0,0.52,South
1276,4447,1472,4,2023-12-24,Home,14679.0,Denied,10,0,0.05,South
1277,1065,3400,26,2022-06-26,Home,14383.0,Denied,57,0,0.18,South
1278,5119,3210,34,2024-11-01,Auto,1052.0,Denied,40,0,0.36,South
1279,1416,216,22,2021-07-14,Auto,562.0,Approved,43,0,0.48,South
1280,11,173,18,2024-10-15,Home,9615.0,Approved,11,1,0.84,South
1281,7293,4410,3,2025-01-18,Home,9775.0,Denied,46,0,0.16,South
1282,767,3274,19,2024-05-23,Auto,16094.0,Denied,14,0,0.27,South
1283,1894,3664,24,2024-01-17,Home,12996.0,Approved,60,0,0.16,South
1284,2397,3240,31,2024-01-19,Home,7300.0,Approved,29,0,0.82,South
1285,5205,3302,28,2025-07-03,Auto,17377.0,Approved,19,1,0.88,South
1286,43,811,31,2023-06-06,Auto,16395.0,Approved,57,0,0.52,South
1287,3581,2847,18,2022-12-25,Home,2652.0,Approved,4,0,0.43,South
1288,7670,3734,35,2022-08-11,Home,6592.0,Approved,7,0,0.56,South
1289,2402,2540,6,2021-03-22,Auto,3109.0,Approved,21,0,0.17,South
1290,536,3487,2,2021-10-21,Auto,8623.0,Denied,24,0,0.36,South
1291,86,3815,12,2022-12-21,Home,7445.0,Approved,54,0,0.56,South
1292,7270,4996,32,2021-06-30,Home,17253.0,Approved,34,0,0.6,South
1293,7073,1967,6,2025-06-23,Home,5920.0,Approved,23,0,0.05,South
1294,4544,3410,23,2023-09-28,Home,18275.0,Denied,22,0,0.46,South
1295,2544,3141,24,2022-05-15,Home,5856.0,Approved,59,0,0.35,South
1296,3250,4363,34,2023-03-01,Auto,5475.0,Approved,48,0,0.1,South
1297,5074,4719,40,2022-09-15,Home,1024.0,Approved,52,0,0.29,South
1298,3125,1801,26,2024-05-20,Home,16076.0,Approved,11,0,0.82,South
1299,7483,1471,18,2022-06-05,Auto,5297.0,Approved,52,0,0.86,South
1300,3125,3392,1,2023-05-15,Auto,13124.0,Approved,39,0,0.89,South
1301,5388,2140,15,2025-06-03,Auto,5736.0,Denied,29,0,0.8,South
1302,6614,3181,37,2025-03-22,Home,7115.0,Denied,22,0,0.54,South
1303,7081,3368,37,2022-10-14,Home,848.0,Denied,51,0,0.74,South
1304,4359,4249,10,2021-09-05,Home,2026.0,Approved,54,0,0.87,South
1305,3232,3141,20,2024-12-12,Auto,16078.0,Approved,17,0,0.32,South
1306,1880,3323,23,2022-10-02,Life,2193.0,Approved,23,0,0.24,South
1307,4138,2454,33,2024-06-11,Home,6386.0,Pending,26,0,0.85,South
1308,1753,2395,31,2023-03-26,Home,1776.0,Approved,50,0,0.91,South
1309,383,1482,28,2025-03-20,Home,10118.0,Approved,36,1,0.86,South
1310,6790,2904,1,2023-04-08,Life,16918.0,Denied,17,0,0.99,South
1311,2416,3527,17,2024-07-09,Home,13218.0,Approved,38,0,0.17,South
1312,6864,3410,,2022-03-11,Auto,12086.0,Denied,55,0,0.48,South
1313,7172,3770,7,2022-08-14,Auto,10113.0,Denied,41,0,0.86,South
1314,1973,2009,13,2024-09-18,Home,13988.0,Denied,23,0,0.79,South
1315,4790,684,28,2024-01-25,Home,12582.0,Denied,56,0,0.93,South
1316,1978,248,30,2023-09-16,Auto,8022.0,Approved,53,0,0.04,South
1317,4116,3348,32,2021-05-25,Home,17835.0,Pending,16,0,0.55,South
1318,234,325,26,2024-04-20,Home,17024.0,Approved,7,0,0.42,South
1319,7481,2461,15,2022-07-15,Life,4807.0,Approved,48,0,0.95,South
1320,3712,2223,26,2022-08-10,Home,14504.0,Approved,44,0,0.25,South
1321,1464,1171,1,2024-02-13,Home,5952.0,Approved,16,0,0.57,South
1322,5946,2148,16,2025-07-13,Auto,5989.0,Approved,27,0,0.06,South
1323,2139,3836,24,2021-12-14,Life,10850.0,Denied,48,0,0.65,South
1324,205,1862,23,2024-01-19,Home,15294.0,Approved,11,1,0.76,South
1325,4726,1808,24,2022-02-12,Home,4935.0,Approved,58,0,0.54,South
1326,4523,4799,21,2024-09-17,Auto,2873.0,Denied,60,0,0.24,South
1327,3085,744,31,2023-12-30,Auto,12444.0,Approved,13,0,0.39,South
1328,1999,2649,29,2024-03-28,Home,17056.0,Denied,49,0,0.97,South
1329,4570,4358,37,2022-09-07,Auto,15953.0,Denied,4,0,0.06,South
1330,4177,2538,31,2022-11-18,Home,10889.0,Approved,40,0,0.02,South
1331,2274,155,10,2021-12-25,Auto,581.0,Approved,54,0,0.02,South
1332,2085,2947,30,2023-07-08,Home,13942.0,Approved,52,0,0.28,South
1333,2557,4817,17,2024-01-22,Auto,666.0,Approved,57,0,0.29,South
1334,4647,1760,37,2023-06-13,Auto,16644.0,Approved,38,0,0.63,South
1335,293,4201,38,2024-12-11,Home,16969.0,,50,0,0.88,South
1336,5028,2572,11,2022-10-07,Life,11160.0,Approved,57,0,0.68,South
1337,3264,4625,26,2022-08-20,Home,12259.0,Approved,52,0,0.98,South
1338,31,4338,39,2024-10-11,Auto,14874.0,Approved,24,0,0.22,South
1339,2721,839,2,2021-11-23,Home,1373.0,Approved,44,0,0.5,South
1340,2739,1399,6,2023-03-13,Auto,12168.0,Approved,22,0,0.16,South
1341,4127,1245,32,2025-05-16,Home,16759.0,Denied,31,0,0.97,South
1342,494,3585,26,2023-03-07,Home,778.0,Approved,17,0,0.65,South
1343,3374,3176,26,2022-12-01,Auto,15210.0,Denied,23,0,0.58,South
1344,2909,195,40,2024-01-25,Auto,3883.0,Pending,6,0,0.47,South
1345,332,2866,9,2022-08-05,Life,9766.0,Denied,6,0,0.42,South
1346,6627,2789,15,2022-08-04,Home,2896.0,Approved,16,0,0.91,South
1347,7739,1426,17,2022-10-08,Home,7710.0,Approved,22,1,0.73,South
1348,1676,3489,10,2022-12-10,Life,13938.0,Approved,39,0,0.13,South
1349,3623,2496,24,2022-01-14,Auto,15362.0,Denied,28,0,0.63,South
1350,109,4846,4,2024-07-06,Auto,826.0,Denied,50,0,0.78,South
1351,1242,793,19,2021-06-29,Home,10521.0,Approved,18,0,0.94,South
1352,3575,3742,21,2021-10-20,Auto,17411.0,Approved,21,0,0.3,South
1353,2353,4550,,2023-04-22,Home,5893.0,Approved,34,0,0.32,South
1354,7911,3478,39,2024-09-30,Home,1674.0,Approved,13,0,0.54,South
1355,4182,2133,2,2024-01-13,Home,6434.0,Approved,39,0,0.48,South
1356,7845,2395,28,2025-01-15,Home,7865.0,Approved,7,0,0.54,South
1357,7653,1465,3,2025-06-28,Auto,10185.0,Approved,18,1,0.3,South
1358,1933,3779,11,2025-07-05,Home,17918.0,Approved,16,0,0.27,South
1359,3448,1352,33,2021-07-03,Home,11601.0,Approved,52,0,0.8,South
1360,3098,3586,11,2023-11-23,Home,5142.0,Denied,54,0,0.37,South
1361,1636,3990,21,2024-10-14,Auto,11179.0,Denied,21,0,0.36,South
1362,3164,794,38,2023-06-29,Auto,7804.0,Denied,9,0,0.71,South
1363,3426,2083,7,2025-05-25,Auto,11310.0,Approved,10,0,0.11,South
1364,704,2857,13,2021-07-03,Home,16747.0,Approved,34,0,0.42,South
1365,130,1154,10,2024-10-28,Home,5866.0,Approved,5,0,0.27,South
1366,3355,1682,20,2023-09-01,Auto,10689.0,Approved,24,1,0.32,South
1367,6641,1902,29,2023-02-14,Auto,5158.0,Approved,3,0,0.88,South
1368,2654,4740,27,2023-03-18,Auto,8151.0,Approved,14,0,0.59,South
1369,4836,4991,30,2023-07-20,Life,1614.0,Approved,24,0,0.69,South
1370,3001,4040,10,2022-04-16,Auto,3009.0,Approved,53,0,0.61,South
1371,6804,3373,9,2023-03-18,Auto,9299.0,Approved,34,0,0.74,South
1372,4759,1513,5,2023-06-17,Home,10183.0,Denied,52,0,0.13,South
1373,4264,4169,16,2023-07-26,Auto,7480.0,Approved,6,0,0.44,South
1374,4515,552,1,2024-07-13,Auto,9422.0,Denied,15,0,0.77,South
1375,6376,3253,9,2024-03-14,Auto,14941.0,Approved,7,0,0.65,South
1376,4149,4619,6,2022-01-31,Life,14459.0,Pending,48,0,0.48,South
1377,7229,3604,15,2025-02-13,Auto,10197.0,Approved,27,0,0.15,South
1378,7935,2547,39,2022-10-28,Auto,6448.0,Denied,35,0,0.93,South
1379,3899,761,24,2024-12-22,Home,15246.0,Approved,60,0,0.62,South
1380,2152,2160,36,2021-11-16,Auto,17065.0,Approved,21,0,0.1,South
1381,4545,1905,31,2022-12-02,Home,15743.0,Denied,6,0,0.49,South
1382,2158,2160,6,2024-03-19,Home,15838.0,Approved,6,0,0.88,South
1383,6763,667,34,2022-03-30,Auto,17957.0,Approved,13,0,0.61,South
1384,1496,2945,12,2025-10-31,Home,8237.0,Approved,11,0,0.45,South
1385,6572,3267,27,2023-10-17,Auto,16905.0,Approved,29,0,0.72,South
1386,2330,4246,37,2021-11-21,Auto,13701.0,Denied,58,0,0.09,South
1387,6268,839,17,2023-08-15,Auto,351.0,Approved,33,0,0.94,South
1388,4797,1345,33,2025-07-28,Auto,6658.0,Denied,42,0,0.63,South
1389,443,4256,23,2023-07-15,Home,3989.0,Approved,59,0,0.41,South
1390,3379,4393,32,2023-06-30,Home,13309.0,Denied,25,0,0.26,South
1391,1187,2969,26,2022-05-31,Auto,9787.0,Pending,15,0,0.99,South
1392,7269,915,9,2023-12-23,Home,13685.0,Approved,53,0,0.67,South
1393,6462,4907,7,2022-06-27,Home,1960.0,Approved,5,0,0.05,South
1394,3841,3044,,2024-06-07,Home,2615.0,Approved,9,0,0.72,South
1395,7518,1278,7,2024-10-16,Auto,13955.0,Approved,33,0,0.48,South
1396,962,741,23,2025-02-14,Auto,2540.0,Approved,48,0,0.02,South
1397,2258,3457,28,2025-02-23,Home,12460.0,Approved,19,0,0.18,South
1398,2838,1228,4,2021-09-23,Auto,9414.0,Approved,53,0,0.02,South
1399,6462,2612,18,2025-03-31,Home,15750.0,Approved,59,0,0.19,South
1400,868,609,10,2025-04-03,Home,11840.0,Approved,21,1,0.31,South
1401,3498,1023,8,2023-12-09,Auto,8678.0,Approved,53,0,0.71,South
1402,723,4972,35,2022-02-21,Auto,504.0,Pending,3,0,0.45,South
1403,6103,2623,27,2024-03-25,Home,11860.0,Approved,34,0,0.14,South
1404,4186,562,7,2022-08-19,Life,9481.0,Approved,23,0,0.18,South
1405,1440,4007,33,2024-04-14,Home,18124.0,Approved,50,0,0.46,South
1406,4748,2406,15,2023-04-13,Auto,3689.0,Denied,38,0,0.29,South
1407,5309,2516,10,2023-10-21,Life,9526.0,Approved,19,0,0.38,South
1408,5476,790,8,2023-04-17,Home,2318.0,Denied,29,0,0.17,South
1409,3321,4450,22,2025-03-14,Home,10427.0,Approved,30,0,0.21,South
1410,3958,4569,25,2024-09-11,Auto,4098.0,Denied,30,1,0.56,South
1411,5760,4303,35,2023-12-04,Home,3188.0,Approved,51,0,0.89,South
1412,4558,345,9,2024-10-16,Home,7232.0,Approved,60,0,0.14,South
1413,309,2807,3,2023-05-10,Home,2157.0,Approved,7,0,0.4,South
1414,2990,2134,8,2024-06-28,Auto,13525.0,Approved,53,1,0.01,South
1415,5408,2157,2,2024-07-26,Auto,6465.0,Approved,18,0,0.89,South
1416,2709,3266,6,2022-02-27,Auto,17866.0,Approved,57,0,0.19,South
1417,5120,279,24,2022-01-14,Home,2286.0,Approved,60,0,0.43,South
1418,3944,3153,39,2025-08-04,Auto,7711.0,Denied,26,0,0.05,South
1419,7957,430,22,2023-11-09,Life,4279.0,Approved,61,0,0.91,South
1420,1325,2848,30,2023-12-26,Auto,13896.0,Pending,24,0,0.43,South
1421,7117,965,31,2025-06-04,Auto,9364.0,Approved,32,0,0.04,South
1422,3728,4752,13,2024-02-26,Auto,11004.0,Denied,48,0,0.05,South
1423,6005,3284,5,2021-11-26,Home,13178.0,Denied,5,0,0.8,South
1424,6540,4649,18,2024-04-17,Life,6429.0,,41,0,0.67,South
1425,6097,856,32,2024-07-28,Life,1956.0,Approved,37,0,0.33,South
1426,4364,4412,22,2024-07-12,Auto,17402.0,Approved,37,0,0.84,South
1427,814,4970,11,2024-12-23,Auto,1361.0,Approved,24,1,0.47,South
1428,5372,1797,15,2024-09-29,Home,11600.0,Approved,46,0,0.45,South
1429,4507,2569,25,2024-03-06,Auto,15014.0,Denied,19,0,0.36,South
1430,6793,4327,10,2023-06-04,Home,3700.0,Approved,24,0,0.61,South
1431,5210,2648,37,2025-03-12,Home,3182.0,Denied,10,0,0.9,South
1432,608,362,33,2024-05-14,Home,17169.0,Approved,5,0,0.51,South
1433,3524,2934,30,2022-12-22,Auto,13487.0,Approved,26,0,0.92,South
1434,5201,3079,15,2023-04-05,Home,6722.0,Approved,8,1,0.43,South
1435,5328,3513,,2021-09-27,Auto,7533.0,Approved,54,0,0.83,South
1436,6092,2957,32,2025-07-17,Auto,12370.0,Approved,12,0,0.52,South
1437,69,2936,19,2024-07-21,Health,9411.0,Approved,19,0,0.84,South
1438,4215,3343,34,2022-06-14,Health,1769.0,Denied,59,0,0.21,South
1439,5800,2075,30,2022-05-24,Home,15523.0,Approved,46,0,0.57,South
1440,1178,3859,28,2025-01-02,Life,12068.0,Approved,48,0,0.94,South
1441,1401,152,29,2022-02-22,Auto,5628.0,Approved,56,0,0.26,South
1442,5896,1653,14,2024-10-03,Auto,14332.0,Approved,4,0,0.21,South
1443,3987,2238,38,2023-10-24,Auto,5443.0,Approved,57,0,0.69,South
1444,7736,4128,18,2024-09-11,Auto,11803.0,Denied,24,0,0.56,South
1445,4118,4576,18,2025-04-06,Home,2307.0,Approved,30,0,0.16,South
1446,130,461,31,2025-01-31,Home,13008.0,Approved,53,0,0.9,South
1447,3240,2200,9,2025-02-23,Home,6363.0,Denied,9,0,0.53,South
1448,3868,2039,15,2022-10-26,Auto,18012.0,Denied,33,0,0.29,South
1449,5101,2608,18,2022-12-27,Auto,12291.0,Denied,35,0,0.52,South
1450,1550,2065,26,2024-07-07,Home,16196.0,Approved,6,0,0.71,South
1451,119,3928,26,2024-11-20,Auto,13830.0,Denied,48,0,0.06,South
1452,129,41,8,2021-10-22,Home,5974.0,Denied,4,0,0.33,South
1453,1369,310,28,2024-06-24,Life,10114.0,Denied,41,0,0.18,South
1454,5859,4600,25,2022-03-14,Home,13733.0,Approved,60,0,0.32,South
1455,2516,1354,38,2023-08-09,Auto,12764.0,Approved,46,0,0.0,South
1456,5524,3618,8,2023-05-29,Auto,5776.0,Denied,24,0,0.41,South
1457,5685,3648,19,2023-10-13,Auto,1532.0,Approved,61,0,0.72,South
1458,7896,87,12,2025-07-05,Auto,2381.0,Denied,50,0,0.29,South
1459,2974,2758,1,2023-06-22,Auto,8080.0,Denied,43,0,0.85,South
1460,5367,4291,4,2024-01-25,Home,1666.0,Approved,60,0,0.85,South
1461,6584,1477,38,2021-11-03,Home,9869.0,Approved,33,0,0.74,South
1462,7929,1372,4,2022-08-08,Home,9023.0,Denied,6,0,0.07,South
1463,3782,969,25,2022-03-10,Home,13443.0,Denied,20,0,0.43,South
1464,5160,3278,9,2024-12-04,Auto,10945.0,Denied,21,0,0.81,South
1465,2312,1928,14,2021-02-06,Home,3365.0,Approved,23,0,0.27,South
1466,7338,4594,20,2022-02-02,Auto,17224.0,Approved,60,0,0.07,South
1467,7705,4302,10,2022-12-02,Home,16580.0,Approved,7,0,0.54,South
1468,1764,3006,34,2023-02-26,Auto,10224.0,Approved,44,1,0.62,South
1469,4811,2008,22,2024-11-24,Auto,17709.0,Approved,42,0,0.87,South
1470,1294,2599,4,2021-10-27,Auto,1510.0,Approved,34,0,0.61,South
1471,3710,1008,5,2025-09-14,Auto,5399.0,Approved,48,0,0.4,South
1472,4483,454,38,2023-08-01,Auto,9381.0,Approved,58,0,0.43,South
1473,6803,1482,8,2024-01-17,Home,5191.0,Approved,7,0,0.56,South
1474,3655,390,34,2023-09-15,Auto,10634.0,Approved,44,0,0.72,South
1475,2303,2774,24,2022-05-06,Home,3877.0,Denied,12,0,0.43,South
1476,2673,54,,2024-06-11,Home,17251.0,Approved,7,0,0.39,South
1477,2568,3508,40,2022-03-16,Auto,7053.0,Approved,45,0,0.91,South
1478,1578,2753,19,2025-06-04,Home,1812.0,Approved,10,0,0.12,South
1479,7684,3257,31,2022-01-28,Home,6756.0,Approved,36,0,0.59,South
1480,2004,312,19,2025-04-04,Auto,5026.0,Approved,24,0,0.59,South
1481,3578,947,11,2025-07-27,Auto,309.0,Approved,9,0,0.51,South
1482,4557,2391,11,2022-08-30,Auto,6744.0,Approved,10,0,0.93,South
1483,2526,4250,39,2023-04-20,Home,17336.0,Denied,6,0,0.13,South
1484,1140,2772,26,2022-09-20,Home,9311.0,Denied,56,0,0.67,South
1485,2563,206,24,2022-03-22,Auto,13439.0,Approved,39,0,0.94,South
1486,2464,4671,17,2024-10-18,Auto,11017.0,Approved,52,0,0.78,South
1487,6765,1756,34,2023-10-19,Auto,16833.0,Denied,58,0,0.11,South
1488,3806,152,18,2024-02-29,Home,17588.0,Pending,46,0,0.02,South
1489,257,2621,36,2022-11-18,Home,4287.0,Denied,22,0,0.71,South
1490,6562,224,19,2024-07-10,Home,11709.0,Pending,11,0,0.08,South
1491,2441,2648,7,2022-04-27,Home,13567.0,Approved,36,0,0.04,South
1492,3151,880,38,2022-08-12,Home,14035.0,Approved,34,0,0.9,South
1493,3821,1406,30,2021-10-28,Life,13098.0,Approved,5,0,0.23,South
1494,882,2998,15,2024-07-08,Auto,8131.0,Approved,55,1,0.58,South
1495,1312,1294,28,2022-09-24,Home,14996.0,Approved,43,0,0.93,South
1496,7243,3613,25,2024-12-19,Auto,9820.0,Approved,16,0,0.6,South
1497,6842,1841,24,2024-11-30,Auto,15246.0,Approved,56,0,0.83,South
1498,1930,4290,37,2022-01-27,Home,2350.0,Approved,34,0,0.1,South
1499,7390,84,7,2022-12-20,Auto,4672.0,Approved,59,0,0.91,South
1500,380,4423,29,2023-03-07,Auto,16032.0,Approved,50,0,0.51,South
1501,3089,202,18,2021-11-15,Auto,12843.0,Denied,55,0,0.08,South
1502,5686,1472,16,2022-04-12,Auto,13356.0,Approved,26,0,0.44,South
1503,100,1161,9,2022-10-30,Home,6196.0,Approved,40,0,0.6,South
1504,4506,2200,13,2024-05-02,Auto,1108.0,Approved,60,0,0.27,South
1505,7882,2936,33,2021-08-14,Home,6060.0,Approved,44,0,0.88,South
1506,7621,2168,32,2024-09-05,Home,7876.0,Approved,17,0,0.22,South
1507,5351,4152,33,2024-10-05,Home,11772.0,Approved,62,0,0.86,South
1508,5495,2263,29,2023-01-09,Auto,5180.0,Approved,31,0,0.68,South
1509,2493,2569,39,2025-02-20,Home,6336.0,Approved,40,0,0.24,South
1510,6259,3146,20,2023-01-06,Auto,15139.0,Denied,50,0,0.49,South
1511,859,4594,39,2023-08-11,Auto,10636.0,Approved,20,0,0.68,South
1512,5016,2702,18,2023-07-18,Auto,1296.0,Denied,42,0,0.97,South
1513,1224,1218,1,2023-07-14,Home,16176.0,,31,0,0.73,South
